HOTEL SONNENBURG,OBERLECH 55 6764 LECH ÖSTERREICH,tel:+43 5583 2147,http://www.sonnenburg.at/
HOTEL PLATTENHOF LECH,TANNBERG 293 6764 LECH ÖSTERREICH,tel:+43 5583 2522 0,http://www.plattenhof.com/
VERWÖHNHOTEL KRISTALL,SEEBERGSTRASSE 10 6213 PERTISAU AM ACHENSEE ÖSTERREICH,tel:+43 5243 5490,http://www.kristall-pertisau.at/
DOME HOTEL,MIESNIEKU STR. 4 LV-1050 RIGA LETTLAND,tel:+371 6 7509010,http://www.domehotel.lv/
HOTEL GOLDENE ROSE,MARKTPLATZ 4 91550 DINKELSBÜHL DEUTSCHLAND,tel:+49 9851 57750,http://hotelgoldenerose.de/
DEIN ENGEL,BUFLINGS 3 87534 OBERSTAUFEN DEUTSCHLAND,tel:+49%C2%A08386 7090,http://www.deinengel.de/
HAIDVOGL MAVIDA ZELL AM SEE,KIRCHENWEG 11 5700 ZELL AM SEE ÖSTERREICH,tel:+43 6542-5410,http://www.mavida.at/
ALPIANA – GREEN LUXURY DOLCE VITA HOTEL,PROPST WIESER WEG 30 39011 VÖLLAN/LANA ITALIEN,tel:+39 0473 / 568033,http://www.alpiana.com/
"HOTEL, KNEIPP & SPA FONTENAY ""LE PETIT CHÂTEAU""",EICHWALDSTRASSE 8-12 86825 BAD WÖRISHOFEN DEUTSCHLAND,tel:+49%C2%A08247-306-0,http://www.kurhotel-fontenay.de/
HOTEL | CHALET DAS ALPENSCHLÖSSEL,SONNENWEG 2 39010 ST. MARTIN IN PASSEIER BEI MERAN ITALIEN,tel:+39 0473 645533,https://www.alpenschloessel.it/
HILTON FRANKFURT GRAVENBRUCH,GRAF ZU YSENBURG UND BÜDINGEN PLATZ 1 63263  NEU-ISENBURG DEUTSCHLAND,tel:+49 69 389880,https://www.hilton.com/en/hotels/frahghi-hilton-frankfurt-gravenbruch/?SEO_id=GMB-EMEA-HI-FRAHGHI
PARC HOTEL AM SEE,KLUGHAMMER 9 39052 KALTERN AM SEE ITALIEN,tel:+39 0471 960 000,http://www.parchotel.info/
5* BOUTIQUE HOTEL DASPOSTHOTEL,ROHRERSTRASSE 4 6280 ZELL AM ZILLER ÖSTERREICH,tel:+43 5282 2236,http://www.dasposthotel.at/
FALKENSTEINER HOTEL IADERA,ULICA 1/151 23231 PETRČANE KROATIEN,tel:+43 509911 8032,http://www.falkensteiner.com/de/hotel/iadera
HOTEL SEEVILLA ALTAUSSEE,FISCHERNDORF 60 8992 ALTAUSSEE ÖSTERREICH,tel:+43 3622-71302,http://www.seevilla.at/
LANDHOTEL SCHERMER,DORFSTRASSE 106 6363 WESTENDORF ÖSTERREICH,tel:+43 5334-6268,http://www.schermer.at/
HOTEL DIE SONNE FRANKENBERG,MARKTPLATZ 2-4 35066  FRANKENBERG (EDER) DEUTSCHLAND,tel:+49 6451 7500,https://www.sonne-frankenberg.de/
FALKENSTEINER SCHLOSSHOTEL VELDEN – THE LEADING HOTELS OF THE WORLD,SCHLOSSPARK 1 9220 VELDEN ÖSTERREICH,tel:+43 4274-52000,http://www.falkensteiner.com/schlosshotel-velden
HOTEL GOTTHARD,OMESBERG 119 6764 LECH ÖSTERREICH,tel:+43 5583 3560,http://www.gotthard.at/
ST. MARTINS THERME & LODGE,IM SEEWINKEL 1 7132 FRAUENKIRCHEN ÖSTERREICH,tel:+43 2172 20 500 700,https://www.stmartins.at/de/
K+K HOTEL CENTRAL,HYBERNSKÁ 10 CZ-110 00 PRAHA 1 TSCHECHIEN,tel:+420 2250 22 000,https://www.kkhotels.com/prague/hotel-central
WELLNESSRESORT SEIWALD,KAPELLENWEG 22 6353 GOING AM WILDEN KAISER ÖSTERREICH,tel:004353582485,https://www.wellnessresort-seiwald.at/
HOTEL SCHNEIDER****SUPERIOR,BRETTSTEINSTRASSE 2 5562 OBERTAUERN ÖSTERREICH,tel:+43 6456-7314-0,http://www.schneider.at/
HOTEL ZEDERN KLANG,DORF 64 9961 HOPFGARTEN ÖSTERREICH,tel:+43 4872-52205,http://www.zedern-klang.com/
HOTEL NESSLERHOF,UNTERBERGSTRASSE 50 5611 GROSSARL ÖSTERREICH,tel:+43 6414 81200,https://www.nesslerhof.at/
HOTEL ALPENSTERN,OBERDAMÜLS 191 6884 DAMÜLS ÖSTERREICH,tel:+43 5510 513,https://www.hotel-alpenstern.at/
HOTEL ALPINE PALACE,REITERKOGELWEG 169 5754 SAALBACH - HINTERGLEM ÖSTERREICH,tel:+43 6541-6346,http://www.hotel-alpine-palace.com/
ALTHOFF GRANDHOTEL SCHLOSS BENSBERG,KADETTENSTRASSE 51429 BERGISCH GLADBACH DEUTSCHLAND,tel:+49%C2%A02204-42-0,http://www.schlossbensberg.com/
DAS KRONTHALER****S,AM WALDWEG 105A 6215 ACHENKIRCH ÖSTERREICH,tel:+43 5246-6389,http://www.daskronthaler.com/
AUBERGE DE CASSAGNE & SPA,"450, ALLÉE DE CASSAGNE 84130 AVIGNON - LE PONTET FRANKREICH",tel:+33 4 90 31 04 18,https://www.aubergedecassagne.com/
TRAVEL CHARME IFEN HOTEL,OBERSEITESTRASSE 6 6992 HIRSCHEGG ÖSTERREICH,tel:+43 5517-608-0,http://www.travelcharme.com/hotels/ifenhotel.html
GRAND HOTEL KEMPINSKI VILNIUS,UNIVERSITETO G. 14 01122 VILNIUS LITAUEN,tel:+37052201100,https://www.kempinski.com/en/vilnius/grand-hotel-kempinski/
GRECOTEL KOS IMPERIAL,PSALIDI 85300 KOS GRIECHENLAND,tel:+30 22420 58 000,http://www.kosimperial.com/
ENTNERS AM SEE,SEEPROMENADE 17 - 19 6213 PERTISAU AM ACHENSEE ÖSTERREICH,tel:+43 5243 5559,http://www.entners.at/
IN LAIN HOTEL CADONAU,CRUSCH PLANTAUN 217 7527 BRAIL SCHWEIZ,tel:+41 81 851 20 00,http://www.inlain.ch/
ROMANTIK SEEHOTEL SONNE,SEESTRASSE 120 8700 KÜSNACHT SCHWEIZ,tel:+41 44 914 18 18,http://www.sonne.ch/
HOTEL TRAUBE TONBACH,TONBACHSTRASSE 237 BEST SINCE 1789 72270 BAIERSBRONN - TONBACH DEUTSCHLAND,tel:+49%C2%A07442 492 0,http://www.traube-tonbach.de/
ALPINA ALPENDORF,ALPENDORF 8 5600 ST.JOHANN ÖSTERREICH,tel:+43 6412 8282,http://www.sporthotel-alpina.com/
HOTEL GOTTHARD-ZEIT,HOHE MUTWEG 4 6456 OBERGURGL ÖSTERREICH,tel:+43 5256 62 920,http://www.gotthard-zeit.com/
WELLNESSHOTEL EGGERWIRT,KALTBACHSTRASSE 5 5582 ST. MICHAEL ÖSTERREICH,tel:+43 6477-8224-0,http://www.eggerwirt.at/
HOTEL UNTERSCHWARZACHHOF,SCHWARZACHERWEG 40 5754 SAALBACH - HINTERGLEMM ÖSTERREICH,tel:+43 6541-6633,http://www.unterschwarzach.at/
TRAVEL CHARME FÜRSTENHAUS AM ACHENSEE,SEEPROMENADE 26 6213 PERTISAU ÖSTERREICH,tel:+43 5243-5442-0,http://www.travelcharme.com/fuerstenhaus
DOLOMITEN RESIDENZ****S SPORTHOTEL SILLIAN,SILLIAN 49D 9920 SILLIAN ÖSTERREICH,tel:+43 4842 60110,https://www.sporthotel-sillian.at/
WALDHOTEL STUTTGART,GUTS-MUTHS-WEG 18 70597 STUTTGART DEUTSCHLAND,tel:+49 711 185 72 0,http://www.waldhotel-stuttgart.de/
FAMILIEN- & GARTENHOTEL THERESIA****S,GLEMMTALER LANDESSTRASSE 208 5753 SAALBACH-HINTERGLEMM ÖSTERREICH,tel:+43 6541 74140,http://www.hotel-theresia.com/
HOTEL EUROPÄISCHER HOF HEIDELBERG,FRIEDRICH-EBERT-ANLAGE 1 69117  HEIDELBERG DEUTSCHLAND,tel:+49 6221 515 0,http://www.europaeischerhof.com/
GSTAAD PALACE,PALACESTRASSE 28 3780 GSTAAD SCHWEIZ,tel:+41 33 748 50 00,http://www.palace.ch/
SCHLOSSHOTEL ISCHGL,DORFSTRASSE 85 6561 ISCHGL ÖSTERREICH,tel:+43 5444 5633,http://www.schlosshotel-ischgl.com/
HOTEL KAISERHOF HERINGSDORF,KULMSTRASSE 33 17424 OSTSEEBAD HERINGSDORF DEUTSCHLAND,tel:+49 38378 650,https://arcona.de/de/unterkuenfte/hotel-kaiserhof-heringsdorf
DORINT RESORT & SPA BAD BRÜCKENAU,HEINRICH-VON-BIBRA-STRASSE 13 97769 BAD BRÜCKENAU DEUTSCHLAND,tel:+49%C2%A09741-85-0,http://hotel-bad-brueckenau.dorint.com/
MAISON MESSMER,WERDERSTRASSE 1 76530 BADEN-BADEN DEUTSCHLAND,tel:+49%C2%A0722130120,https://www.hommage-hotels.com/maison-messmer-baden-baden/unser-hotel
HOTEL LE FONTANELLE,SP 408-KM 14.7 53019 PIANELLA ITALIEN,tel:+39 0577 35751,http://www.fontanellestate.com/
SCHWARZWALD PANORAMA,REHTEICHWEG 22 76332 BAD HERRENALB DEUTSCHLAND,tel:+49 7083 927-0,https://schwarzwald-panorama.com/
AVITA RESORT****SUPERIOR,AM THERMENPLATZ 1 7431 BAD TATZMANNSDORF ÖSTERREICH,tel:+43 3353 89900,http://www.avita.at/
HOTEL ANDY,LISS 244 6474 JERZENS ÖSTERREICH,tel:+43 5414-8610-0,http://www.hotelandy.com/
SONNE MELLAU - FEEL GOOD HOTEL | ADULTS ONLY,ÜBERMELLEN 65 6881 MELLAU ÖSTERREICH,tel:+43 5518-20100-0,http://www.sonnemellau.com/
HOTEL SACHER WIEN,PHILHARMONIKERSTRASSE 4 1010 WIEN ÖSTERREICH,tel:+43 1 514 560,http://www.sacher.com/de-hotel-sacher-wien
HOTEL GOLDENER BERG,OBERLECH 117 6764 LECH ÖSTERREICH,tel:+43 5583 22050,https://www.goldenerberg.at/
HOTEL SACHER SALZBURG,SCHWARZSTRASSE 5-7 5020 SALZBURG ÖSTERREICH,tel:+43 662 88 977 0,https://www.sacher.com/de/salzburg/
GRADONNA ****S MOUNTAIN RESORT - CHÂLETS,GRADONNA 1 9981 KALS AM GROSSGLOCKNER ÖSTERREICH,tel:+43 4876 / 82 000,http://www.gradonna.at/
AMINESS KHALANI HOTEL,IVANA GORANA KOVAČIĆA 14 21300 MAKARSKA KROATIEN,tel:+385 52 858 600,https://www.aminess.com/de/aminess-khalani-hotel
HOTEL RIGELE ROYAL****SUPERIOR,ROSENWEG 1 5562 OBERTAUERN ÖSTERREICH,tel:+43 6456 73 540,http://www.rigele-royal.com/
"EVA, VILLAGE",OBERDORF 218 5753 SAALBACH-HINTERGLEMM ÖSTERREICH,tel:+43 6541 6262,https://www.evahotels.com/
BERGLAND DESIGN- UND WELLNESSHOTEL,DORFSTRASSE 114 6450 SÖLDEN ÖSTERREICH,tel:+43 5254-2240-0,http://www.bergland-soelden.at/
DANAI BEACH RESORT & VILLAS,"NIKITI BEACH 63088 NIKITI, CHALKIDIKI GRIECHENLAND",tel:+30 23750 20400 2,http://www.danairesort.com/
SEEPARK HOTEL THUN,SEESTRASSE 47 3600 THUN SCHWEIZ,tel:+41 33 226 12 12,http://www.seepark.ch/
AQUA DOME - TIROL THERME LÄNGENFELD,OBERLÄNGENFELD 140 6444 LÄNGENFELD ÖSTERREICH,tel:+43 5253-6400,http://www.aqua-dome.at/
PARKHOTEL AM SOIER SEE,AM KURPARK 1 82435 BAD BAYERSOIEN DEUTSCHLAND,tel:+49%C2%A08845 120,http://www.parkhotel-bayersoien.de/
HOTEL ARLMONT,AM ALTEN HOF 1 6580 ST. ANTON AM ARLBERG ÖSTERREICH,tel:+43 5446 42525,https://www.arlmont.at/
SEEHOTEL DAS TRAUNSEE****S,KLOSTERPLATZ 4 4801 TRAUNKIRCHEN ÖSTERREICH,tel:+43 7617 2216,https://www.dastraunsee.at/
INTERCONTINENTAL DÜSSELDORF,KÖNIGSALLEE 59 40215  DÜSSELDORF DEUTSCHLAND,tel:+49 211 82850,http://www.duesseldorf.intercontinental.com/
SCHÜLE´S GESUNDHEITSRESORT & SPA,LUDWIGSTRASSE 37 - 41A SCHÜLE'S GESUNDHEITSRESORT & SPA 87561 OBERSTDORF DEUTSCHLAND,tel:+49%C2%A08322 701 - 0,http://www.schueles.com/
GESUNDHEITSRESORT LEBENSQUELL BAD ZELL,LEBENSQUELLPLATZ 1 4283 BAD ZELL ÖSTERREICH,tel:+43 7263-7515,http://www.lebensquell-badzell.at/
HOTEL ENZIAN ADULTS ONLY 18+,GAMSLEITENSTRASSE 7 5562 OBERTAUERN ÖSTERREICH,tel:+43 6456 7207 0,http://www.enzian.net/
RESORT LA GINABELLE,VISPASTRASSE 52 3920 ZERMATT SCHWEIZ,tel:+41 27 966 50 00,http://www.la.ginabelle.ch/
ROMANTIK HOTEL IM WEISSEN RÖSSL AM WOLFGANGSEE,MARKT 74 5360 ST.WOLFGANG ÖSTERREICH,tel:+43 6138-2306,http://www.weissesroessl.at/
POSTHOTEL ACHENKIRCH,OBERE DORFSTR. 382 6215 ACHENKIRCH ÖSTERREICH,tel:+43 5246-6522,http://www.posthotel.at/
BERGHOTEL ZIRM,EGGERWEG 16 39030 OLANG ITALIEN,tel:+39 0474 592054,http://www.berghotel-zirm.com/
CONCORDIA WELLNESSHOTEL & SPA,"IN PFALZEN, 8 87534 OBERSTAUFEN DEUTSCHLAND",tel:+49 8386 4840,http://www.concordia-hotel.de/
HOTEL KLOSTERBRÄU & SPA,KLOSTERSTRASSE 30 6100 SEEFELD ÖSTERREICH,tel:+43 5212 2621,http://www.klosterbraeu.com/
MEISER SPA RESORT,GRENZSTRASSE 42-43 74579 FICHTENAU DEUTSCHLAND,tel:+49 7962 711940,https://meiser-hotels.de/resort/
HOTEL KRALLERHOF,RAIN 6 5771 LEOGANG ÖSTERREICH,tel:+43 6583 82460,http://www.krallerhof.com/
HOTEL KIRCHHEIMERHOF,MAIBRUNNENWEG 37 9546 BAD KLEINKIRCHHEIM ÖSTERREICH,tel:+43 4240278,http://www.kirchheimerhof.at/
GRAND HOTEL ZELL AM SEE,ESPLANADE 4-6 5700 ZELL AM SEE ÖSTERREICH,tel:+43 6542 7880,http://www.grandhotel-zellamsee.at/
NATUR- UND AKTIVRESORT REITERHOF,ACHENSEESTR. 380 6215 ACHENKIRCH ÖSTERREICH,tel:+43 5246 6600,http://www.reiterhof.com/
HOTEL DAMÜLSER HOF - WELLNESS & SPA ****S,DAMÜLS 147 6884 DAMÜLS ÖSTERREICH,tel:+43 5510 210 0,https://www.damuelserhof.at/
SCHLOSSHOTEL FISS,LAURSCHWEG 28 6533 FISS ÖSTERREICH,tel:+43 5476 6397,http://www.schlosshotel-fiss.com/
HOTEL SCHLOSS RHEINFELS,SCHLOSSBERG 47 56329  SANKT GOAR DEUTSCHLAND,tel:+49 6741 802 0,http://www.schloss-rheinfels.de/
HOTEL WARMBADERHOF*****,KADISCHENALLEE 22-24 9504 WARMBAD-VILLACH ÖSTERREICH,tel:+43 4242-3001 10,http://www.warmbaderhof.com/
A-ROSA KITZBÜHEL,RIED KAPS 7 6370 KITZBÜHEL ÖSTERREICH,tel:+43 5356 65660 813,https://arosahotels.de/reiseziele/kitzbuehel.html
LE RELAIS BERNARD LOISEAU,"2, RUE D'ARGENTINE 21210 SAULIEU FRANKREICH",tel:+33 380905353,https://www.bernard-loiseau.com/
GRAND HOTEL WIEN,KAERNTNER RING 9 1010 WIEN ÖSTERREICH,tel:+43 1 515 800,http://www.grandhotelwien.com/
HOTEL TOFANA CORTINA,"POCOL, 40 32043 CORTINA D'AMPEZZO ITALIEN",tel:+39 0436 808030,http://www.hoteltofana-cortina.it/
KESSELSPITZE VALAMAR COLLECTION HOTEL,ALPENSTRASSE 1 5562 OBERTAUERN ÖSTERREICH,tel:+43 6456 7400,https://www.valamar.com/de/hotel-obertauern/kesselspitze-valamar-collection-hotel
ARGENTARIO GOLF & WELLNESS RESORT,LOCALITÀ LE PIANE 58019 PORTO ERCOLE ITALIEN,tel:+39 0564 810292,https://www.argentarioresort.it/
AUSTRIA TREND HOTEL SAVOYEN VIENNA,RENNWEG 16 1030 WIEN ÖSTERREICH,tel:+43 1 206 33 0,http://www.austria-trend.at/de/hotels/savoyen
DAS SEEKARHAUS,SEEKARSTRASSE 32 5562 OBERTAUERN ÖSTERREICH,tel:+43 6456-20010,http://www.seekarhaus.at/
HOTEL LE MAS DE PEINT,LE SAMBUC ROUTE DE SALIN DE GIRAUD 13200 ARLES FRANKREICH,tel:+33 490972062,http://www.masdepeint.com/en/luxury-hotel-arles-camargue
ALPIN LIFE RESORT LÜRZERHOF,DORFSTRASSE 23 5561 UNTERTAUERN ÖSTERREICH,tel:+43 6455 251,https://www.luerzerhof.at/
RIFFELALP RESORT 2222 M,RIFFELALP 3920 ZERMATT SCHWEIZ,tel:+41 27 966 05 55,http://www.riffelalp.com/
PARKHOTEL GRAZ,LEONHARDSTRASSE 8 8010 GRAZ ÖSTERREICH,tel:+43 316 3630 0,http://www.parkhotel-graz.at/
L'HÔTEL PARTICULIER,4 RUE DE LA MONNAIE 13200 ARLES FRANKREICH,tel:+33 490525140,http://www.hotel-particulier.com/
ALPIN ART & SPA HOTEL NAUDERERHOF,TSCHIGGFREYSTR. 160 6543 NAUDERS ÖSTERREICH,tel:+43 5473 87704,http://www.naudererhof.at/
BERG RESORT SEEFELD,MÜNCHENER STRASSE 215 6100 SEEFELD ÖSTERREICH,tel:+43 5212 2191,http://www.bergresort.at/
ALPIN RESORT SACHER SEEFELD – TIROL,GEIGENBÜHELSTRASSE 185 6100 SEEFELD ÖSTERREICH,tel:+43 5212-2272-0,https://seefeld.sacher.com/
DAS SCHÄFER IM BIOSPHÄRENPARK - GROSSES WALSERTAL,KIRCHBERG77 6733 FONTANELLA ÖSTERREICH,tel:+4355545228,http://www.dasschaefer.at/
BOUTIQUE HOTEL AMARIL,ALTE STRASSE 21 A 39020 KASTELBELL-TSCHARS ITALIEN,tel:+39 0473 867000,https://www.amaril.it/de
ÜBERGOSSENE ALM RESORT,SONNBERG 23 5652 DIENTEN AM HOCHKÖNIG ÖSTERREICH,tel:+43 6461-230-0,http://www.uebergossenealm.at/
BELLEVUE RHEINHOTEL,RHEINALLEE 41 56154  BOPPARD DEUTSCHLAND,tel:+49 6742 102 0,http://www.bellevue-boppard.de/
HOTEL VILLA HONEGG,HONEGG 6373 ENNETBÜRGEN SCHWEIZ,tel:+41 41 618 32 00,http://www.villa-honegg.ch/
GREENFIELD HOTEL GOLF & SPA,GOLF UTCA 4 9740 BÜKFÜRDŐ UNGARN,tel:+36 94 801600,http://www.greenfieldhotel.net/
4*S HOTEL SPA RESORT GEINBERG,THERMENPLATZ 1 4943 GEINBERG ÖSTERREICH,tel:+43 7723-8501-3017,http://www.sparesortgeinberg.at/
ESPLANADE TERGESTEO - LUXURY RETREAT,VIA ROMA 54 35036 MONTEGROTTO TERME ITALIEN,tel:+39 0498 911777,http://www.esplanadetergesteo.it/
UNIQUE HOTEL POST ZERMATT,BAHNHOFSTRASSE 41 3920 ZERMATT SCHWEIZ,tel:+41 27 967 19 31,http://www.hotelpost.ch/home.html
HOTEL JAGDHAUS MONZABON,TANNBERG 228 6764 LECH ÖSTERREICH,tel:+43 55 83 21 04,http://www.monzabon.at/
PARK HYATT VIENNA,AM HOF 2 1010 WIEN ÖSTERREICH,tel:+43 1 22740 1234,http://www.parkhyattvienna.com/
"HOTEL „DER KIRCHENWIRT****S""",DORF 3 6235 REITH IM ALPBACHTAL ÖSTERREICH,tel:+43 5337 626 48,http://www.kirchenwirt-tirol.at/
ROMANTIK SEEHOTEL JÄGERWIRT,JÄGERWIRTSIEDLUNG 63 8864 TURRACHER HÖHE ÖSTERREICH,tel:+43 4275-8257-0,http://www.seehotel-jaegerwirt.at/
ROMANTIK JUGENDSTILHOTEL BELLEVUE,AN DER MOSEL 11 56841  TRABEN-TRARBACH DEUTSCHLAND,tel:+49 6541 703 0,https://www.bellevue-hotel.de/
GRANDHOTEL LIENZ,FANNY-WIBMER-PEDIT-STRASSE 2 9900 LIENZ ÖSTERREICH,tel:+43 4852-64070,http://www.grandhotel-lienz.com/
HOTEL LEITENHOF****S,LEITEN 33 6351 SCHEFFAU AM WILDEN KAISER ÖSTERREICH,tel:+43 5358 7337,https://www.hotel-leitenhof.at/
GEINBERG5 PRIVATE SPA VILLAS,THERMENSTRASSE 13 4943 GEINBERG ÖSTERREICH,tel:+43 7723 8501 5555,https://www.geinberg5.com/
HOTEL SONNALP,OBEREGGEN 28 39050 OBEREGGEN ITALIEN,tel:+39 0471 615842,https://www.sonnalp.com/
VALBELLA RESORT,VOA SELVA 4 7077 VALBELLA SCHWEIZ,tel:+41 81 385 08 08,https://www.valbellaresort.ch/
HOTEL TANNENHOF,NASSEREINERSTRASSE 98 6580 ST. ANTON AM ARLBERG ÖSTERREICH,tel:+43 5446 30311,https://www.hoteltannenhof.net/de
HOTEL SCHWARZBRUNN **** S,VOGELSANG 208 6135 STANS ÖSTERREICH,tel:+43 5242 6909,http://www.schwarzbrunn.at/
GRAND HOTEL VILLA CASTAGNOLA,VIALE CASTAGNOLA 31 6906 LUGANO SCHWEIZ,tel:+41 91 973 25 55,http://www.villacastagnola.com/
HOTEL FAMELI,ST. ÄGIDIUS-WEG 13 39030 OLANG ITALIEN,tel:+39 0474 496 058,https://www.fameli.it/
HOTEL KARNERHOF****S,KARNERHOFWEG 10 9580 EGG AM FAAKER SEE ÖSTERREICH,tel:+43 4254 2188,http://www.karnerhof.com/
NATURHOTEL LEITLHOF,PUSTERTALERSTR. 29 39038 INNICHEN ITALIEN,tel:+39 0474 913 440,http://www.leitlhof.com/
ROOMS BY WOLFENSSON,HABSBURGERGASSE 3 1010 WIEN ÖSTERREICH,tel:+43 1 208 39 04,https://www.roomsbywolfensson.com/
MEISER DESIGN HOTEL,NEUE ALLEE 4 91550 DINKELSBÜHL DEUTSCHLAND,tel:+49 9851 529170-0,https://meiser-hotels.de/
HOTEL OBERFORSTHOF,ALPENDORF 11 5600 ST. JOHANN IM PONGAU ÖSTERREICH,tel:+43 6412-6171,http://www.oberforsthof.at/
HOTEL GUGLWALD,GUGLWALD 8 4191 GUGLWALD ÖSTERREICH,tel:+43 7219-7007,http://www.guglwald.at/
POGGIO DELLE MOLARE - PRIVATE RETREAT,VIA DELLE MOLARE 10 00062 BRACCIANO ITALIEN,tel:+39 3292843220,https://www.poggiodellemolare.it/de/
WALDHOTEL DAVOS,BUOLSTRASSE 3 7270 DAVOS PLATZ SCHWEIZ,tel:+41 81 415 15 15,http://www.waldhotel-davos.ch/
HOTEL EDER,AM DORFPLATZ 5 5761 MARIA ALM ÖSTERREICH,tel: +43 6584 7738,https://www.hoteleder.com/
ALMA BARCELONA,"MALLORCA, 271 08008 BARCELONA SPANIEN",tel:+34 932 164 490,https://www.almahotels.com/barcelona
MAIERS KUSCHELHOTEL LOIPERSDORF DELUXE,HENNDORF THERME 7 8282 LOIPERSDORF ÖSTERREICH,tel:+43 33 82 8686,http://ww.maiers.at/
SEEHOTEL BELLEVUE,SEEUFERSTRASSE 41 5700 ZELL AM SEE ÖSTERREICH,tel:+43 6542 21828,https://www.seehotel-bellevue.at/
ELISABETHHOTEL,EINFAHRT MITTE 432 6290 MAYRHOFEN ÖSTERREICH,tel:+43 5285 6767,http://www.elisabethhotel.com/
TORGHELE'S WALD & FLUH,SCHLIPFHALDEN 31 87538 BALDERSCHWANG DEUTSCHLAND,tel:+49 8328 1052,https://torgheles-hotelerei.com/de/
DER DABERER . DAS BIOHOTEL,SANKT DANIEL 32 9635 DELLACH IM GAILTAL ÖSTERREICH,tel:+43 4718-590,https://www.biohotel-daberer.at/
HOTEL SCHLOSS LEOPOLDSKRON,LEOPOLDSKRONSTRASSE 56-58 5020 SALZBURG ÖSTERREICH,tel:+43 662 83983-0,https://www.schloss-leopoldskron.com/
HOTEL GENERAL,SVORNOSTI 1143/10 15000 PRAHA 5 TSCHECHIEN,tel:+420 257 318 320,https://hotel-general.com/
AMBASSADOR ZLATA HUSA,VACLAVSKE NAMESTI 840/5 PRAGUE 1 110 00 TSCHECHIEN,tel:00420 2 24193111,http://www.ambassador.cz/
DIAMANT SPA RESORT,J. SKASA STRASSE 1 39047 ST.CHRISTINA ITALIEN,tel:+39 0471 796 780,https://www.hoteldiamant.it/
"HOTEL ""DER KÜGLERHOF""",HASLACH STR. 82 39019 DORF TIROL BEI MERAN ITALIEN,tel:+39 0473 923 399,http://www.kueglerhof.it/
ROMANTIK HOTEL TURM,KIRCHPALTZ 9 39050 VÖLS AM SCHLERN ITALIEN,tel:+39 0471 725 014,http://www.hotelturm.it/
ALMHOF CALL,PLAZORES STRASSE 8 39030 ST. VIGIL IN ENNEBERG ITALIEN,tel:+39 0474 501043,http://www.almhof-call.com/
WALD-& SCHLOSSHOTEL FRIEDRICHSRUHE,KÄRCHERSTRASSE 11 74639 ZWEIFLINGEN DEUTSCHLAND,tel:+49%C2%A07941-6087-0,http://www.schlosshotel-friedrichsruhe.de/
DORFHOTEL FASCHING,FISCHBACH 8654 FISCHBACH ÖSTERREICH,tel:+43 3170 262,http://www.dorfhotel-fasching.at/
HOTEL ATLANTIC HAMBURG,AN DER ALSTER 72 - 79 20099  HAMBURG DEUTSCHLAND,tel:+49 40 2888 0,https://brhhh.com/atlantic-hamburg/
GRAND HOTEL LES ENDROITS,BOULEVARD DES ENDROITS 94-96 2300 LA CHAUX-DE-FONDS SCHWEIZ,tel:+41 32 925 02 50,http://www.lesendroits.ch/
FRASER SUITES HAMBURG,RÖDINGSMARKT 2 20459 HAMBURG DEUTSCHLAND,tel:+49 40 380 86 36 888,https://hamburg.frasershospitality.com/
SIVOTA DIAMOND SPA RESORT,SIVOTA THESPROTIA SIVOTA THESPROTIA 46100 SIVOTA GRIECHENLAND,tel:+30 26650 96000,http://www.sivotadiamond.gr/
VICTORIA-JUNGFRAU GRAND HOTEL & SPA,HÖHEWEG 41 3800 INTERLAKEN SCHWEIZ,tel:+41 33 828 28 28,http://www.victoria-jungfrau.ch/
SPORTRESIDENZ ZILLERTAL,GOLFSTRASSE 1 6271 UDERNS IM ZILLERTAL ÖSTERREICH,tel:+43 5288 63000,https://www.sportresidenz.at/
GRAFFIT GALLERY HOTEL,65 KNYAZ BORIS I BLVD 9000 VARNA BULGARIEN,tel:+359 52 989 900,http://graffithotel.com/
HOTEL KAISERBLICK,KIRCHBICHL 5 6352 ELLMAU ÖSTERREICH,tel:+43 5358 2230,https://www.kaiserblick.at/
DER BÖGLERHOF - PURE NATURE SPA RESORT,ALPBACH 166 6236 ALPBACH ÖSTERREICH,tel:+43 5336 5227,http://www.boeglerhof.at/
DILLY - DAS NATIONALPARK RESORT,PYHRNSTRASSE 14 4580 WINDISCHGARSTEN ÖSTERREICH,tel:+43 7562 5264-0,http://www.dilly.at/
HOTEL FLIANA,FIMBABAHNWEG 8 6561 ISCHGL ÖSTERREICH,tel:+43 5444-5543,http://www.fliana.com/
HOTEL ADRIA PRAHA,VÁCLAVSKÉ NÁMĚSTÍ 26 11000 PRAHA 1 TSCHECHIEN,tel:+420 221081111,http://www.adria-hotel.cz/
HOTEL SONNENHOF WILDER KAISER,RETTWEG 5 6353 GOING AM WILDEN KAISER ÖSTERREICH,tel:+43 5358 2441,https://www.sonnenhof-going.at/
HOTEL JENNYS SCHLÖSSL,PLOJENWEG 9 6534 SERFAUS ÖSTERREICH,tel:+43 5476 6654,http://www.schloessl.com/
RUGARD THERMAL STRANDHOTEL,STRANDPROMENADE 62 18609 OSTSEEBAD BINZ DEUTSCHLAND,tel:+49 3839 3560,https://www.rugard-strandhotel.de/
BEAUSITE PARK HOTEL,AM WENGI 3823 WENGEN SCHWEIZ,tel:+41 33 856 51 61,http://www.parkwengen.ch/
